Unnamed: 0,"name Audemars Piguet Royal Oak Offshore Chronograph 
'25th Anniversary'",price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
5189,"Audemars Piguet Royal Oak
41mm Black Dial 2023 - 15510OR.OO.D002CR.02 Audemars Piguet Royal Oak Chronograph
Selfwinding Chronograph Blue 2022 - 26240ST.OO.1320ST.01","$65,004",Audemars Piguet,Royal Oak,15510OR.OO.D002CR.02,unknown,unknown,unknown,2023,Unworn,unknown,41 mm,unknown
5191,"Audemars Piguet Royal Oak Lady
37mm Diamond Bezel 2022 - 15451ST.ZZ.1256ST.03 Audemars Piguet Royal Oak
Blue Dial 2021 Full Sticker - 15500ST.OO.1220ST.01","$49,637",Audemars Piguet,Royal Oak Lady,15451ST.ZZ.1256ST.03,unknown,unknown,unknown,2022,Very good,unknown,37 mm,unknown
5193,"Audemars Piguet Royal Oak Offshore
Music Edition 500 Pcs. Ltd. Edition - 77600TI.OO.A343CA.01 Audemars Piguet Royal Oak Offshore Chronograph
Tank-Style 18kt. Gold Vintage Watch - Cal. 2080","$41,362",Audemars Piguet,Royal Oak Offshore,77600TI.OO.A343CA.01,unknown,unknown,unknown,Unknown,Very good,unknown,37 mm,unknown
5195,"Audemars Piguet Royal Oak Offshore Chronograph
25770ST Audemars Piguet Royal Oak Chronograph
Blue dial 2021 full set unworn perfect condition","$20,658",Audemars Piguet,Royal Oak Offshore Chronograph,25770ST.OO.D001IN.02,Automatic,Steel,Leather,Unknown,Very good,unknown,42 mm,unknown
5197,"Audemars Piguet Royal Oak Jumbo
14802ST Audemars Piguet Royal Oak Lady
67650ST",Price on request,Audemars Piguet,Royal Oak Jumbo,14802ST,unknown,unknown,unknown,1992,Very good,Men's watch/Unisex,39 mm,unknown
5199,"Audemars Piguet Royal Oak Offshore Chronograph
Panda Audemars Piguet Royal Oak Double Balance Wheel Openworked
15407OR","$26,340",Audemars Piguet,Royal Oak Offshore Chronograph,26170ST.OO.D101CR.02,unknown,unknown,unknown,2010,Unworn,Men's watch/Unisex,42 x 54 mm,unknown
5201,"Audemars Piguet Royal Oak Chronograph
41mm ROSE GOLD BLUE DIAL 26239OR Audemars Piguet Jules Audemars
Metropolis QP 25919","$159,529",Audemars Piguet,Royal Oak Chronograph,26239OR.OO.1220OR.01,unknown,unknown,unknown,2021,New,Men's watch/Unisex,41 mm,unknown
5203,"Audemars Piguet Royal Oak Offshore Chronograph
25940OK Audemars Piguet Royal Oak Offshore Chronograph
26470ST","$35,464",Audemars Piguet,Royal Oak Offshore Chronograph,25940OK.OO.D002CA.01,Automatic,Rose gold,Rubber,2010,Very good,unknown,42 mm,unknown
5205,"Audemars Piguet Royal Oak Offshore Chronograph
ロイヤルオーク オフショアクロノ Audemars Piguet Royal Oak Offshore Diver
ロイヤルオーク オフショアダイバー","$25,545",Audemars Piguet,Royal Oak Offshore Chronograph,26170TI.OO.1000TI.01,Automatic,Titanium,unknown,Unknown,Very good,unknown,42 mm,unknown
5207,"Audemars Piguet Royal Oak
ロイヤルオーク Audemars Piguet Royal Oak Offshore Diver
ロイヤルオーク オフショアダイバー","$43,896",Audemars Piguet,Royal Oak,15500ST.OO.1220ST.03,Automatic,Steel,unknown,Unknown,Very good,unknown,41 mm,unknown
5209,"Audemars Piguet Royal Oak Offshore Chronograph
ロイヤルオーク オフショアクロノ Audemars Piguet Royal Oak Offshore Chronograph
ロイヤルオーク オフショアクロノ","$32,298",Audemars Piguet,Royal Oak Offshore Chronograph,26480TI.OO.A027CA.01,Automatic,Titanium,unknown,Unknown,Very good,unknown,42 mm,unknown
5211,"Audemars Piguet Royal Oak Selfwinding
ロイヤルオーク Audemars Piguet Royal Oak Chronograph
ロイヤルオーククロノ","$37,657",Audemars Piguet,Royal Oak Selfwinding,15450OR.OO.D002CR.01,Automatic,Rose gold,unknown,Unknown,Very good,unknown,37 mm,unknown
5213,"Audemars Piguet Royal Oak Chronograph
ロイヤルオーククロノ Audemars Piguet Royal Oak Dual Time
ロイヤルオーク デュアルタイム","$35,602",Audemars Piguet,Royal Oak Chronograph,25860ST. OO. 1110ST. 05,Automatic,Steel,unknown,Unknown,Very good,unknown,40 mm,unknown
5215,"Audemars Piguet Royal Oak Offshore Chronograph
ロイヤルオーク オフショアクロノ Audemars Piguet Royal Oak Chronograph
ロイヤルオーク クロノ","$38,758",Audemars Piguet,Royal Oak Offshore Chronograph,26400IO.OO.A004CA.02,Automatic,Titanium,unknown,Unknown,Very good,unknown,44 mm,unknown
5217,"Audemars Piguet
Ref. BA25574 Day-Date 18kt. Gold Automatic Watch - Cal. 2124 Audemars Piguet Royal Oak
Lady Alinghi factory diamonds 67611ST.ZZ.D012CR.01 (FULL SET)","$9,400",Audemars Piguet,unknown,25574BA,unknown,unknown,unknown,1990 (Approximation),Very good,Men's watch/Unisex,33 mm,unknown
5219,"Audemars Piguet Millenary
Pianoforte 45mm Mother Of Pearl 2007 15325BC.OO.D102CR.01 Audemars Piguet Royal Oak Offshore
The Legacy Arnold","$17,204",Audemars Piguet,Millenary,15325BC.OO.D102CR.01,unknown,unknown,unknown,2007,Very good,Men's watch/Unisex,45 x 40 mm,unknown
5221,"Audemars Piguet Millenary
Calendar Ref. 25816OR 18kt. Red Gold Automatic Watch - Ca. 2127 Audemars Piguet Royal Oak Offshore Chronograph
Navy 42mm White Dial 2010 26170ST.OO.D305CR.01","$14,335",Audemars Piguet,Millenary,unknown,unknown,unknown,unknown,2000 (Approximation),Very good,Men's watch/Unisex,39 mm mm,unknown
5223,"Audemars Piguet Royal Oak Offshore
Alinghi Cup 42mm Black Dial 2003 25995IP Audemars Piguet Royal Oak Chronograph
41mm black steel 26320ST.OO.1220ST.01 (FULL SET)","$22,942",Audemars Piguet,Royal Oak Offshore,25995IP.OO.1000TI.01,unknown,unknown,unknown,2003,Very good,Men's watch/Unisex,42 mm,unknown
5225,"Audemars Piguet Royal Oak Chronograph
39mm Silver panda Dial Steel 2011 26300ST Audemars Piguet Royal Oak Chronograph
Blue STAINLESS STEEL 26331ST.OO.1220ST.01 FULL SET","$40,158",Audemars Piguet,Royal Oak Chronograph,26300ST.OO.1110ST.06,unknown,unknown,unknown,2011,Very good,Men's watch/Unisex,39 mm,unknown
5227,"Audemars Piguet Code 11.59
Selfwinding Chronograph 41mm Black Dial Rose Gold UNWORN 2022 26393NR Audemars Piguet Royal Oak Jumbo
15202ST FULL SET","$45,896",Audemars Piguet,Code 11.59,26393NR.OO.A002KB.01,unknown,unknown,unknown,2022,Unworn,Men's watch/Unisex,41 mm,unknown
5229,"Audemars Piguet Royal Oak Chronograph
2007 KASPAROV BLUE DIAL 25860ST.OO.1110ST.04 (FULL SET) Audemars Piguet Royal Oak Offshore Chronograph
Navy 42mm White Dial 2013 26170ST.OO.D305CR.01","$40,158",Audemars Piguet,Royal Oak Chronograph,25860ST.OO.1110ST.04,unknown,unknown,unknown,2007,Very good,Men's watch/Unisex,39 mm,unknown
5231,"Audemars Piguet Royal Oak Offshore Chronograph
perfect condition box and archiv papers Audemars Piguet Royal Oak Selfwinding
15400st.oo.1220st.01","$21,691",Audemars Piguet,Royal Oak Offshore Chronograph,25770ST.OO.D001IN.02,unknown,unknown,unknown,2000,Very good,Men's watch/Unisex,42 mm,unknown
5233,"Audemars Piguet Royal Oak Offshore Chronograph
Selfwinding Chronograph 43mm 26420SO.OO.A600CA.01 2021 “UNWORN Audemars Piguet Royal Oak Chronograph
26331OR.OO.D821CR.01 41MM 2017 FULLSET “WORN","$52,794",Audemars Piguet,Royal Oak Offshore Chronograph,26420SO.OO.A600CA.01,unknown,unknown,unknown,2021,Unworn,Men's watch/Unisex,43 mm,unknown
5235,"Audemars Piguet Royal Oak Chronograph
2023 | Neu | 26240CE | Ceramic | Full Set Audemars Piguet Royal Oak
26591TI Supersonnerie Minute Repeater | 2022 | Blau | Blue | Neu | Full Set","$189,369",Audemars Piguet,Royal Oak Chronograph,26240CE.OO.1225CE.02,unknown,unknown,unknown,2023,New,Men's watch/Unisex,unknown,unknown
5237,"Audemars Piguet Royal Oak Jumbo
Extra-Thin 16202 OR | 2022 | Neu | Full Set Audemars Piguet Royal Oak Perpetual Calendar
2021 | Neu | White Ceramic | Full Set","$199,698",Audemars Piguet,Royal Oak Jumbo,16202OR.OO.1240OR.01,unknown,unknown,unknown,2022,New,Men's watch/Unisex,39 mm,unknown
5239,"Audemars Piguet Royal Oak
15551 | 2022 | Neu | Verklebt / Stickered | Full Set Audemars Piguet Royal Oak Offshore
Black Ceramic | 26238CE | 2023 | Neu | Full Set","$66,853",Audemars Piguet,Royal Oak,15551ST.ZZ.1356ST.01,unknown,unknown,unknown,2022,New,Men's watch/Unisex,37 mm,unknown
5241,"Audemars Piguet Royal Oak Offshore
Rainbow ""Music"" Edition | 15601BC | 2023 | Neu | Full Set Audemars Piguet Royal Oak Offshore Tourbillon Chronograph
26288OF.OO.D002CR.01","$446,452",Audemars Piguet,Royal Oak Offshore,15601BC.YY.D343CA.01,unknown,unknown,unknown,2023,New,Men's watch/Unisex,unknown,unknown
5243,"Audemars Piguet Royal Oak Double Balance Wheel Openworked
Frosted Rose Gold Double Balance Wheel Rainbow Audemars Piguet Royal Oak Double Balance Wheel Openworked
Frosted Gold Double Balance Wheel 15468BA Rainbow",Price on request,Audemars Piguet,Royal Oak Double Balance Wheel Openworked,15412OR.YG.1224OR.01,unknown,unknown,unknown,Unknown,New,Men's watch/Unisex,41 mm,unknown
5245,"Audemars Piguet Jules Audemars
26385OR.OO.A088CR.01 Audemars Piguet Jules Audemars
Small Seconds SERVICED BY AP","$18,108",Audemars Piguet,Jules Audemars,26385OR.OO.A088CR.01,unknown,unknown,unknown,2013,Good,Men's watch/Unisex,unknown,unknown
5247,"Audemars Piguet Royal Oak Chronograph
SERVICED BY AP Audemars Piguet
Vintage 34","$51,423",Audemars Piguet,Royal Oak Chronograph,26320ST.OO.1220ST.02,Automatic,Steel,Steel,2014,Very good,Men's watch/Unisex,41 mm,unknown
5249,"Audemars Piguet
Vintage 4010 Tropical Spider dial Audemars Piguet
Day-Date Mondphase - 750 Gelbgold - Ref. 25589","$4,304",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,1950 (Approximation),Good,Men's watch/Unisex,34 x 35 mm,unknown
5251,"Audemars Piguet Royal Oak Offshore Chronograph
26400RO.OO.A002CA.01 Audemars Piguet Royal Oak Chronograph
25860ST.OO.1110ST.01",Price on request,Audemars Piguet,Royal Oak Offshore Chronograph,26400RO.OO.A002CA.01,unknown,unknown,unknown,Unknown,Unworn,Men's watch/Unisex,44 mm,unknown
5253,"Audemars Piguet Royal Oak Chronograph
25860ST.OO.1110ST.05 Audemars Piguet
Hand-Winding",Price on request,Audemars Piguet,Royal Oak Chronograph,25860ST.OO.1110ST.05,unknown,unknown,unknown,2007,Very good,Men's watch/Unisex,39 mm,unknown
5255,"Audemars Piguet Royal Oak Lady
66270SA 24mm Lady quartz champagne dial Audemars Piguet Royal Oak
ORIGINAL AUDEMARS PIGUET ROYAL OAK 14800 ST AUTOMATIK DIAL AP CRACLE DIAL PAPER","$7,286",Audemars Piguet,Royal Oak Lady,66270SA,unknown,unknown,unknown,1991 (Approximation),Good,Women's watch,25 mm,unknown
5257,"Audemars Piguet Royal Oak
Alarm Clock "" UNIPEDE Montreux 1997"" Audemars Piguet Code 11.59
Selfwinding Rose Gold","$2,138",Audemars Piguet,Royal Oak,unknown,unknown,unknown,unknown,1997,Very good,Men's watch/Unisex,69 mm,unknown
5259,"Audemars Piguet Royal Oak Jumbo
Full Set Like New Audemars Piguet Royal Oak
Annual Calendar 36mm 25920st Blue Dial Like New","$99,734",Audemars Piguet,Royal Oak Jumbo,15202ST.OO.0944ST.01,Automatic,Steel,Steel,2009,Very good,unknown,39 mm,unknown
5261,"Audemars Piguet Royal Oak Chronograph
Like New 2014 Full Set Audemars Piguet Royal Oak Jumbo
39mm Selfwinding Rose Gold New","$72,075",Audemars Piguet,Royal Oak Chronograph,26320ST.OO.1220ST.01,Automatic,Steel,Steel,2014,New,unknown,41 mm,unknown
5263,"Audemars Piguet Royal Oak Selfwinding
15400st Selfwinding 41mm New Full Stickers Audemars Piguet Royal Oak
36mm 18k Rare Yellow Gold Automatic - Full Set","$63,008",Audemars Piguet,Royal Oak Selfwinding,15400ST.OO.1220ST.01,Automatic,Steel,unknown,2017,New,unknown,41 mm,unknown
5265,"Audemars Piguet Royal Oak Jumbo
Blue Like New Audemars Piguet Royal Oak Chronograph
26315st Chronograph 38mm - New 2021","$80,224",Audemars Piguet,Royal Oak Jumbo,15202ST.OO.0944ST.02,Automatic,Steel,Steel,2007,Very good,unknown,39 mm,unknown
5267,"Audemars Piguet Royal Oak Offshore Chronograph
Titanium 26170TI Audemars Piguet Royal Oak Tourbillon
Chronograph 26377SK","$37,300",Audemars Piguet,Royal Oak Offshore Chronograph,26170TI.OO.1000TI.01,unknown,unknown,unknown,2011,Very good,Men's watch/Unisex,42 mm,unknown
5269,"Audemars Piguet Royal Oak Offshore Chronograph
Camouflage 26401RO Audemars Piguet Millenary 4101
Skeleton 4101 Automatic","$109,031",Audemars Piguet,Royal Oak Offshore Chronograph,26401RO.OO.A087CA.01,unknown,unknown,unknown,2019,New,Men's watch/Unisex,44 mm,unknown
5271,"Audemars Piguet Millenary 4101
Skeleton 4101 Automatic Audemars Piguet
4539 K18YG","$47,744",Audemars Piguet,Millenary 4101,15350OR.OO.D093CR.01,unknown,unknown,unknown,Unknown,New,Men's watch/Unisex,47 x 43 mm,unknown
5273,"Audemars Piguet
B 37756 Audemars Piguet
Elipse Lady 18k Yellow Gold Black Dial From The 1970's SERVICED Gerald Genta","$2,869",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,Unknown,Very good,unknown,29 mm,unknown
5275,"Audemars Piguet Royal Oak Offshore Diver
15710ST.OO.A002CA.02 Audemars Piguet Code 11.59
15210OR.OO.A002KB.01","$32,152",Audemars Piguet,Royal Oak Offshore Diver,15710ST.OO.A002CA.02,unknown,unknown,unknown,2015 (Approximation),Good,Men's watch/Unisex,42 mm,unknown
5277,"Audemars Piguet
ORO 18K Audemars Piguet
Ultraslim 18 k gold,manual wind up cal 2003/1 ref.4144","$3,214",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,1970 (Approximation),Very good,Men's watch/Unisex,31 mm,unknown
5279,"Audemars Piguet Audemars Piguet Royal Oak Offshore Chronograph
ORIGINAL AUDEMARS PIGUET 25770 ROYAL OAK OFFSHORE CHRONOGRAPH AUTOMATIK D SERIAL","$3,335",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,1972 (Approximation),Unworn,Men's watch/Unisex,33 x 5 mm,unknown
5281,"Audemars Piguet Royal Oak Jumbo
""Jumbo"" Extra-Thin 39mm Titanium blue dial 15202IP.OO.1240IP Audemars Piguet Royal Oak Offshore
Table Clock","$192,957",Audemars Piguet,Royal Oak Jumbo,15202IP.OO.1240IP.01,Automatic,Titanium,Titanium,2020,Unworn,Men's watch/Unisex,39 mm,unknown
5283,"Audemars Piguet
14273OR Audemars Piguet Royal Oak Offshore Chronograph
25940OK.OO.D002CA.01","$3,514",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,1980 (Approximation),Very good,Men's watch/Unisex,31 mm,unknown
5285,"Audemars Piguet Royal Oak Tourbillon
26510OR.OO.1220OR.01 Audemars Piguet Royal Oak
15189ST.OO.D083CU.01",Price on request,Audemars Piguet,Royal Oak Tourbillon,26510OR.OO.1220OR.01,unknown,unknown,unknown,2014,Unworn,Men's watch/Unisex,41 mm,unknown
5287,"Audemars Piguet Huitième
Ref. 145930OR Audemars Piguet Royal Oak Jumbo
""Mini Jumbo"" | Extremely Rare | Ref. 14700 | Automatic","$12,372",Audemars Piguet,Huitième,unknown,Automatic,Rose gold,Leather,Unknown,Very good,unknown,40 mm,unknown
5289,"Audemars Piguet Royal Oak Jumbo
""Mini Jumbo"" | Extremely Rare | Ref. 14700BA | Extract Audemars Piguet
https://www.chrono24.it/audemarspiguet/audemars-piguet-geneve-solid-18k-750-gold--ultra-th","$68,747",Audemars Piguet,Royal Oak Jumbo,14700BA,unknown,unknown,unknown,1992,Very good,Men's watch/Unisex,36 mm,unknown
5291,"Audemars Piguet
Royal Oak Wall Clock Audemars Piguet Royal Oak
Ref. 14800BA 18kt. Gold Automatic Watch - Cal. 2125","$3,937",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,2010 (Approximation),Good,Men's watch/Unisex,40 mm,unknown
5293,"Audemars Piguet
Tv case ultra fine 18k gold Audemars Piguet
extra-plat cadran oval","$3,960",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,1950 (Approximation),Very good,Men's watch/Unisex,26.5 mm,unknown
5295,"Audemars Piguet Royal Oak Selfwinding
15400ST.OO.1220ST.02 Silver Dial Audemars Piguet Royal Oak Dual Time
Blue Dial 26120 ST","$39,595",Audemars Piguet,Royal Oak Selfwinding,15400ST.OO.1220ST.02,Automatic,Steel,Steel,2016,Very good,Men's watch/Unisex,41 mm,unknown
5297,"Audemars Piguet Royal Oak
 15551ST.ZZ.1356ST.02 Blue Dial ""50th Anniversary"" NEW Audemars Piguet Royal Oak Selfwinding
Blue Dial 15300ST","$68,804",Audemars Piguet,Royal Oak,15551ST.ZZ.1356ST.02,Automatic,Steel,Steel,2022,Unworn,Men's watch/Unisex,37 mm,unknown
5299,"Audemars Piguet Royal Oak Perpetual Calendar
Openworked Ceramic 26585 CE Audemars Piguet Royal Oak
15500ST.OO.1220ST.01","$797,646",Audemars Piguet,Royal Oak Perpetual Calendar,26585CE.OO.1225CE.01,Automatic,Ceramic,Ceramic,2021,Very good,Men's watch/Unisex,41 mm,unknown
5301,"Audemars Piguet Royal Oak Chronograph
26315ST.OO.1256ST.01 Audemars Piguet Royal Oak Chronograph
26315OR.OO.1256OR.01","$67,971",Audemars Piguet,Royal Oak Chronograph,26315ST.OO.1256ST.01,unknown,unknown,unknown,2020,Very good,Men's watch/Unisex,38 mm,unknown
5303,"Audemars Piguet
Geflochtener Goldrahmen Audemars Piguet Royal Oak Offshore Chronograph
 26405CE.OO.A002CA.02","$4,109",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,1980 (Approximation),Very good,Men's watch/Unisex,"36 x 27,5 mm",unknown
5305,"Audemars Piguet Royal Oak Offshore Chronograph
26420SO.OO.A002CA.01 Audemars Piguet Royal Oak Offshore Chronograph
26238ST.OO.A340CA.01","$47,257",Audemars Piguet,Royal Oak Offshore Chronograph,26420SO.OO.A002CA.01,Automatic,Steel,Rubber,2022,New,Men's watch/Unisex,43 mm,unknown
5307,"Audemars Piguet
Royal Oak Steel Alarm Table Clock ca 2019 on Wooden stand with original Box and pouch Audemars Piguet Royal Oak
Automatic 8638BA 18 Kt Solid Gold WITH BOX YEAR 1977 Very Good Condition","$4,169",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,Unknown,Very good,Men's watch/Unisex,unknown,unknown
5309,"Audemars Piguet Jules Audemars
Thin Audemars Piguet
Ultra Thin 18k","$17,000",Audemars Piguet,Jules Audemars,15180OR.OO.A088CR.01,unknown,unknown,unknown,Unknown,Very good,Men's watch/Unisex,41 mm,unknown
5311,"Audemars Piguet
Calendar 2100 Desk Clock Audemars Piguet Tradition
18ct Ladies Limited Edition Cocktail Watch","$4,591",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,Unknown,Very good,unknown,unknown,unknown
5313,"Audemars Piguet
Geneve Extra Thin Dress Watch 18K Yellow Gold Audemars Piguet Royal Oak
6010","$4,648",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,1950 (Approximation),Good,Men's watch/Unisex,32 mm,unknown
5315,"Audemars Piguet Royal Oak Offshore
ORIGINAL AUDEMARS PIGUET TROPICAL BROWN DIAL ROYAL OAK 14800 ST COFFEE FADED AP Audemars Piguet Royal Oak
ORIGINAL AUDEMARS PIGUET ROYAL OAK 14790 ST SALMON DIAL E SERIAL COLLECTOR AP","$30,873",Audemars Piguet,Royal Oak Offshore,14800st,unknown,unknown,unknown,Unknown,Fair,Men's watch/Unisex,36 mm,unknown
5317,"Audemars Piguet Huitième
 Chronograph - 750 Red gold - Ref. 25644 Audemars Piguet Promesse
67259ST.ZZ.1156ST.03","$13,749",Audemars Piguet,Huitième,25644,Automatic,Rose gold,Leather,Unknown,Good,Men's watch/Unisex,40 mm,unknown
5319,"Audemars Piguet
14932BA/0/0002 Audemars Piguet Edward Piguet
67324BA","$5,222",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,1997 (Approximation),Very good,Men's watch/Unisex,unknown,unknown
5321,"Audemars Piguet Royal Oak
56175ST Steel YEARS '90s With Bracelet Audemars Piguet Royal Oak Chronograph
26240OR.OO.1320OR.06","$16,928",Audemars Piguet,Royal Oak,56175ST,unknown,unknown,unknown,1990 (Approximation),Very good,Men's watch/Unisex,33 mm,unknown
5323,"Audemars Piguet Code 11.59
Chronograph 18k Men's Watch Red Audemars Piguet Royal Oak Offshore Chronograph
26470OR.OO.A002CR.01","$44,186",Audemars Piguet,Code 11.59,26393BC.OO.A068CR.01,unknown,unknown,unknown,2021,Unworn,Men's watch/Unisex,41 mm,unknown
5325,"Audemars Piguet Royal Oak
41mm Black Audemars Piguet Royal Oak Selfwinding
37mm (15450ST WHITE)","$53,942",Audemars Piguet,Royal Oak,15500ST.OO.1220ST.03,unknown,unknown,unknown,2022,Unworn,Men's watch/Unisex,41 mm,unknown
5327,"Audemars Piguet Royal Oak
41mm Grey Audemars Piguet Royal Oak Offshore Diver
15710ST.OO.A027CA.01","$53,368",Audemars Piguet,Royal Oak,15500ST.OO.1220ST.02,unknown,unknown,unknown,2021,Unworn,Men's watch/Unisex,41 mm,unknown
5329,"Audemars Piguet Royal Oak Offshore Chronograph
26400SO.OO.A055CA.01 Audemars Piguet Royal Oak Selfwinding
41mm White","$63,123",Audemars Piguet,Royal Oak Offshore Chronograph,26400SO.OO.A055CA.01,unknown,unknown,unknown,2021,Unworn,Men's watch/Unisex,44 mm,unknown
5331,"Audemars Piguet
Ultra Thin - Gentleman watch 18K Yellow Gold | 1960 Audemars Piguet
Classic","$5,738",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,1969 (Approximation),Very good,Men's watch/Unisex,32 mm,unknown
5333,"Audemars Piguet Royal Oak Lady
67452.BC Audemars Piguet
Ultra Thin","$14,197",Audemars Piguet,Royal Oak Lady,unknown,unknown,unknown,unknown,1990,Very good,Women's watch,29 mm,unknown
5335,"Audemars Piguet
Ultra thin Audemars Piguet Royal Oak Offshore Chronograph
42mm 25770ST","$5,968",Audemars Piguet,unknown,unknown,unknown,unknown,unknown,1990 (Approximation),Good,Men's watch/Unisex,32 mm,unknown
